Year,Ticker,CEO,Age,dominant_gender,dominant_race,dominant_emotion,Woman,Man,asian,indian,black,white,middle eastern,latino hispanic,angry,disgust,fear,happy,sad,surprise,neutral,Year_Cum_Ret_Overall,Tenure_Cum_Ret_Overall,Image Path
2016,ANSS,Ajei Gopal,30.0,Man,asian,neutral,0.0372086418792605,99.9627947807312,53.06653380393982,3.825918585062027,1.1516817845404148,7.1562521159648895,1.4182341285049915,33.38138461112976,0.8622279390692711,7.630009957182439e-08,0.1308389008045196,9.564656977545384e-06,0.7932840846478939,1.2975272056792164e-05,98.21363091468812,0.9998918687975086,2.776216084248304,
2017,ANSS,Ajei Gopal,,,,,,,,,,,,,,,,,,,,1.5957400772706165,2.776216084248304,
2018,ANSS,Ajei Gopal,26.0,Man,latino hispanic,happy,0.0472407962661236,99.95275735855104,8.51762592792511,7.022387534379959,3.486279770731926,25.67789852619171,12.527962028980255,42.76784658432007,2.963254752685885e-07,6.045808114123891e-12,5.338996089676584e-06,94.431072473526,1.4219126853731724e-05,0.0391114444937557,5.529800057411194,0.96849384096576,2.776216084248304,
2019,ANSS,Ajei Gopal,30.0,Man,latino hispanic,happy,0.1028556725941598,99.8971462249756,13.447299599647522,9.323778748512268,5.334895104169846,10.85049882531166,5.878720805048943,55.16480803489685,1.1654626064228069e-05,4.733795994082968e-09,3.0986370802565943e-05,93.9819633960724,0.0008606877599959,0.1195705961436033,5.897562578320503,1.7965578802773263,2.776216084248304,
2010,ZBRA,Anders Gustafsson,29.0,Man,white,fear,2.945481799542904,97.05451130867004,0.1222322302152055,0.0460718145580926,0.002237555369575,94.71890894883327,2.275402048254135,2.8351478105871566,0.0030937413637288,4.367717825737377e-06,98.44191065084402,0.7267211997044801,0.3609717340228995,0.009560197783264,0.4577327326823909,1.3250785342647808,8.863271710294308,
2011,ZBRA,Anders Gustafsson,29.0,Man,white,fear,2.945481799542904,97.05451130867004,0.1222322302152055,0.0460718145580926,0.002237555369575,94.71890894883327,2.275402048254135,2.8351478105871566,0.0030937413637288,4.367717825737377e-06,98.44191065084402,0.7267211997044801,0.3609717340228995,0.009560197783264,0.4577327326823909,0.9418267227815724,8.863271710294308,
2012,ZBRA,Anders Gustafsson,29.0,Man,white,fear,2.945481799542904,97.05451130867004,0.1222322302152055,0.0460718145580926,0.002237555369575,94.71890894883327,2.275402048254135,2.8351478105871566,0.0030937413637288,4.367717825737377e-06,98.44191065084402,0.7267211997044801,0.3609717340228995,0.009560197783264,0.4577327326823909,1.098658544282476,8.863271710294308,
2013,ZBRA,Anders Gustafsson,29.0,Man,white,fear,2.945481799542904,97.05451130867004,0.1222322302152055,0.0460718145580926,0.002237555369575,94.71890894883327,2.275402048254135,2.8351478105871566,0.0030937413637288,4.367717825737377e-06,98.44191065084402,0.7267211997044801,0.3609717340228995,0.009560197783264,0.4577327326823909,1.3757313645834444,8.863271710294308,
2014,ZBRA,Anders Gustafsson,29.0,Man,white,fear,2.945481799542904,97.05451130867004,0.1222322302152055,0.0460718145580926,0.002237555369575,94.71890894883327,2.275402048254135,2.8351478105871566,0.0030937413637288,4.367717825737377e-06,98.44191065084402,0.7267211997044801,0.3609717340228995,0.009560197783264,0.4577327326823909,1.43139794824596,8.863271710294308,
2015,ZBRA,Anders Gustafsson,29.0,Man,white,fear,2.945481799542904,97.05451130867004,0.1222322302152055,0.0460718145580926,0.002237555369575,94.71890894883327,2.275402048254135,2.8351478105871566,0.0030937413637288,4.367717825737377e-06,98.44191065084402,0.7267211997044801,0.3609717340228995,0.009560197783264,0.4577327326823909,0.899754530821333,8.863271710294308,
2016,ZBRA,Anders Gustafsson,29.0,Man,white,fear,2.945481799542904,97.05451130867004,0.1222322302152055,0.0460718145580926,0.002237555369575,94.71890894883327,2.275402048254135,2.8351478105871566,0.0030937413637288,4.367717825737377e-06,98.44191065084402,0.7267211997044801,0.3609717340228995,0.009560197783264,0.4577327326823909,1.2312993576082822,8.863271710294308,
2017,ZBRA,Anders Gustafsson,29.0,Man,white,fear,2.945481799542904,97.05451130867004,0.1222322302152055,0.0460718145580926,0.002237555369575,94.71890894883327,2.275402048254135,2.8351478105871566,0.0030937413637288,4.367717825737377e-06,98.44191065084402,0.7267211997044801,0.3609717340228995,0.009560197783264,0.4577327326823909,1.2103544830475963,8.863271710294308,
2018,ZBRA,Anders Gustafsson,29.0,Man,white,fear,2.945481799542904,97.05451130867004,0.1222322302152055,0.0460718145580926,0.002237555369575,94.71890894883327,2.275402048254135,2.8351478105871566,0.0030937413637288,4.367717825737377e-06,98.44191065084402,0.7267211997044801,0.3609717340228995,0.009560197783264,0.4577327326823909,1.534007620868203,8.863271710294308,
2019,ZBRA,Anders Gustafsson,29.0,Man,white,fear,2.945481799542904,97.05451130867004,0.1222322302152055,0.0460718145580926,0.002237555369575,94.71890894883327,2.275402048254135,2.8351478105871566,0.0030937413637288,4.367717825737377e-06,98.44191065084402,0.7267211997044801,0.3609717340228995,0.009560197783264,0.4577327326823909,1.5958676595405026,8.863271710294308,
2013,SAIC,Anthony Moraco,39.0,Man,white,fear,0.9341374970972538,99.06586408615112,6.922147342902739,5.860265018312333,1.152046353126007,43.75503137647732,21.231717320475894,21.078786721374183,2.3822126910090446,5.1487923258264345e-06,62.0585560798645,2.326832593269046e-06,35.39530634880066,1.3473270144004346e-05,0.1639048336073756,1.061221967863947,2.275312588079013,
2014,SAIC,Anthony Moraco,27.0,Man,white,happy,0.0864188943523913,99.91357922554016,0.2207114857165796,0.1290680994472622,0.0047846921253396,94.7744184463523,1.9023508238614588,2.968669664105137,3.547476548626527e-09,7.748877630048626e-12,4.8536397123655206e-08,99.74066615104675,1.4741139864327124e-05,1.4416335680778047e-06,0.2593195531517267,1.5396958053267846,2.275312588079013,
2015,SAIC,Anthony Moraco,49.0,Man,white,neutral,0.0549744232557714,99.94502663612366,10.41257232427597,5.69935105741024,2.2216593846678734,36.26784384250641,15.129509568214417,30.269065499305725,1.9802801887180976e-05,1.296788926241632e-08,0.0013607917026092,22.13805615901947,0.0261714420048519,0.0004219135917082,77.8339684009552,0.946956745851786,2.275312588079013,
2016,SAIC,Anthony Moraco,35.0,Man,white,neutral,0.009356335067423,99.99064207077026,0.2757025786769296,0.0157768382742672,0.0012245619832303,94.48331660231152,1.3222199219799136,3.901750874310628,0.0358444223357765,4.992786215627564e-06,0.96296785551118,0.2265226463763503,1.0281059572461817,0.0266880424069563,97.7198659014622,1.8949768332110173,2.275312588079013,
2017,SAIC,Anthony Moraco,27.0,Man,white,neutral,0.0048947786126518,99.99510049819946,0.1293863751925528,0.0066147404140792,0.0002728576419031,96.3287591934204,1.0978822596371174,2.437087334692478,0.0037561729606427,2.546163964885092e-06,0.3143981053693953,18.79748814091016,0.0988470449356463,0.0080019960700327,80.77750687465112,0.918180759040092,2.275312588079013,
2018,SAIC,Anthony Moraco,29.0,Man,white,happy,0.0868569244630634,99.91315007209778,0.4259607754647732,0.2235639141872525,0.0095991148555185,93.7038779258728,2.0197270438075066,3.617274761199951,3.142002588518665e-08,2.851422915619591e-12,6.052200018757979e-08,99.6934294335162,6.656994683040109e-06,2.42535620522748e-07,0.306565863304241,0.8451575522564336,2.275312588079013,
2010,EPAM,Arkadiy Dobkin,48.0,Man,white,happy,0.0046195538743631,99.99537467956544,0.3846300533041358,2.79055554419756,0.202867086045444,44.65620219707489,40.09053111076355,11.87521070241928,0.0083595657127216,7.903123505200265e-14,7.351059399736134e-05,99.99063015095828,1.355978012543801e-06,4.565500002255052e-05,0.0008845157790935,1.0,15.0364281790597,
2011,EPAM,Arkadiy Dobkin,48.0,Man,white,happy,0.0046195538743631,99.99537467956544,0.3846300533041358,2.79055554419756,0.202867086045444,44.65620219707489,40.09053111076355,11.87521070241928,0.0083595657127216,7.903123505200265e-14,7.351059399736134e-05,99.99063015095828,1.355978012543801e-06,4.565500002255052e-05,0.0008845157790935,1.0,15.0364281790597,
2012,EPAM,Arkadiy Dobkin,42.0,Man,white,neutral,0.0029661341613973,99.9970316886902,0.0405043766063452,0.5247054934326109,0.0195103127031214,67.61644885638052,24.382407926464552,7.416422362114332,0.5746336996336996,2.3006254274025995e-06,1.1605484171538605,1.1761546835991552,1.5641800128924854,0.0085921788587229,95.5158886620932,1.2928571701049794,15.0364281790597,
2013,EPAM,Arkadiy Dobkin,47.0,Man,white,angry,0.072746054502204,99.92725253105164,20.23095431696824,7.890283511910857,2.4350171086212526,31.658760506959023,21.73065951236004,16.054331189910314,63.21905693780697,0.103222450043565,27.69123283729162,0.7362539467955891,1.0666583324482044,6.432232984038236,0.7513324765762714,1.9303866237748564,15.0364281790597,
2014,EPAM,Arkadiy Dobkin,49.0,Man,middle eastern,surprise,0.1412268378771841,99.8587727546692,0.0047861296479823,1.9657708704471588,0.0052170762501191,15.768089890480042,77.96080112457275,4.295334592461586,0.0632831186521798,1.3526900488614046e-06,0.0261496606981381,0.0003544803576005,5.67397906436895e-07,99.91021156311037,3.0774341408523753e-09,1.3666285597246384,15.0364281790597,
2015,EPAM,Arkadiy Dobkin,42.0,Man,white,neutral,0.0019966761101386,99.9980092048645,0.1066167140379548,1.115231029689312,0.0586142006795853,60.05252003669739,28.44490110874176,10.222116112709044,2.08958201110363,2.3453514685911614e-06,2.7087245136499405,0.5423298105597496,6.261474639177322,0.028998649213463,88.36889266967773,1.646492204116902,15.0364281790597,
2016,EPAM,Arkadiy Dobkin,50.0,Man,middle eastern,neutral,0.0032694908441044,99.99673366546632,6.349924206733704,9.154999256134031,2.7255797758698463,26.279082894325256,30.82677721977234,24.6636375784874,6.654045730829239,4.706431078194129e-09,0.0491517130285501,0.9670096449553968,4.363175481557846,0.0022246096705202,87.96439170837402,0.8179851858551304,15.0364281790597,
2017,EPAM,Arkadiy Dobkin,,,,,,,,,,,,,,,,,,,,1.6705023228665925,15.0364281790597,
2018,EPAM,Arkadiy Dobkin,36.0,Man,white,happy,0.0073740469815675,99.9926209449768,1.3718510046601295,3.01035325974226,0.5864696577191353,46.54127061367035,36.54069006443024,11.949359625577928,1.9488974464291209,4.314690953491715e-09,0.5962596765183631,95.70381538958917,0.0530462896729355,0.407931026472098,1.290054926885349,1.0798659760465554,15.0364281790597,
2019,EPAM,Arkadiy Dobkin,42.0,Man,middle eastern,neutral,0.007506379915867,99.9924898147583,0.2746632555499673,4.929837211966515,0.1068538753315806,11.013713479042051,76.01244449615479,7.6624855399131775,1.000265870243311,3.9510486549154684e-08,0.0009109734492085,45.03910541534424,1.768716424703598,0.0405006489017978,52.15049982070923,1.8145848688084143,15.0364281790597,
2018,ENPH,Badri Kothandaraman,30.0,Man,latino hispanic,happy,0.0151837870362214,99.98481273651124,4.52687218785286,34.25896167755127,4.94210422039032,8.921049535274506,6.505835801362991,40.84517955780029,0.0060642847529379,4.161707423122607e-06,0.094477942911908,97.3453164100647,0.0457857328001409,0.0319541752105578,2.4763941764831543,1.962655539675276,10.526970927674796,
2019,ENPH,Badri Kothandaraman,30.0,Man,latino hispanic,happy,0.0151837870362214,99.98481273651124,4.52687218785286,34.25896167755127,4.94210422039032,8.921049535274506,6.505835801362991,40.84517955780029,0.0060642847529379,4.161707423122607e-06,0.094477942911908,97.3453164100647,0.0457857328001409,0.0319541752105578,2.4763941764831543,5.363636519435536,10.526970927674796,
2018,INTC,Bob Swan,29.0,Man,white,neutral,9.296966344118118,90.70302844047546,7.062388215527494e-05,0.0001229206491695,9.28002352542364e-07,99.62795970606564,0.2661009012073815,0.1057465390933477,0.2457084134221077,3.72921293845252e-07,0.1122502493672072,5.655592758557759e-05,3.775588795542717,0.0002833919552358,95.8661139011383,1.0422652203462417,1.357129820750872,
2019,INTC,Bob Swan,42.0,Man,asian,happy,0.0860190950334072,99.91397857666016,35.650835710863554,9.8433238081126,9.983139185087584,9.13727094379317,5.242844178419611,30.14259399683404,6.43905005383279e-05,7.096834262315043e-15,8.859585341702022e-08,99.9662280122962,1.0309752932478832e-07,1.7188796957298114e-05,0.0336922315763257,1.3020964282968517,1.357129820750872,
2010,INTU,Brad Smith,35.0,Man,white,happy,0.0322516454616561,99.96775388717651,1.3881413108828704e-11,1.098532784106921e-12,1.1617637552382741e-15,99.99998807907104,9.29033774355048e-06,4.975520084826712e-06,2.960182996503136e-05,3.482881691385664e-09,7.942148840811569e-05,99.80049729347228,0.00634486641502,0.0006081804258428,0.1924508367665112,1.6001296256935726,6.907667352783258,
2011,INTU,Brad Smith,24.0,Man,white,happy,0.0026203681045444,99.99737739562988,21.97667360305786,10.212698578834534,7.572369277477264,27.633848786354065,11.68828308582306,20.91612964868545,5.551002435488783e-08,5.427324835440716e-17,2.51420928520929e-07,99.9717891216278,2.0013048995792815e-07,1.015354378353095e-06,0.028211556491442,1.0701572816394307,6.907667352783258,
2012,INTU,Brad Smith,23.0,Man,white,happy,0.0057109988119918,99.99428987503052,7.811038941144943,0.0454737717518582,0.0256307888776063,87.2896671295166,1.2833685614168644,3.5448193550109863,4.264674962441621,9.279055299866156e-08,9.04205867898814,86.67302052217845,0.0147553489723637,0.0001621941675053,0.0053300416305406,1.1431601708977372,6.907667352783258,
2013,INTU,Brad Smith,33.0,Man,white,surprise,0.0334305688738822,99.96657371520996,0.0326087290886789,0.0003670926389531,5.780640890407085e-05,99.5603322982788,0.0787924684118479,0.3278453135862946,0.000385915723465,3.89550921424515e-06,11.229378654323735,0.0985424442279305,0.0005362740331704,88.67111734575732,3.834326720413115e-05,1.2972707858420112,6.907667352783258,
2014,INTU,Brad Smith,25.0,Man,white,sad,0.073285837424919,99.92671608924866,0.422938447445631,0.0835071434266865,0.016910777776502,91.22176766395567,2.935546450316906,5.319325253367424,9.6706984740912,1.7160105471343445e-06,0.3230007092208093,4.618191994320869,67.94360088965898,0.0063947493063881,17.43811472881524,1.2205563530103354,6.907667352783258,
2015,INTU,Brad Smith,26.0,Man,white,happy,0.0858228071592748,99.91416931152344,2.4046606281763816e-08,7.529165628807895e-10,1.317117441242963e-12,99.99972581866672,6.492742635585489e-05,0.0002043907881762,0.1927876146510243,7.22663571650628e-05,0.0331818417180329,99.46696162223816,0.0072002272645477,0.0021422181816888,0.2976552117615938,1.0584773550749986,6.907667352783258,
2016,INTU,Brad Smith,23.0,Man,white,happy,0.0305853289319202,99.96942281723022,0.0024749446998649,0.0003273752618863,6.054715828573796e-06,99.11503802358652,0.4899087709297214,0.3922421948919063,1.110153822033366e-12,1.267451464051317e-15,5.382199135157972e-11,99.97655749320984,3.1525188015635315e-08,4.606456605049659e-08,0.0234413702855817,1.201670943761006,6.907667352783258,
2017,INTU,Brad Smith,24.0,Man,white,happy,0.0026203681045444,99.99737739562988,21.97667360305786,10.212698578834534,7.572369277477264,27.633848786354065,11.68828308582306,20.91612964868545,5.551002435488783e-08,5.427324835440716e-17,2.51420928520929e-07,99.9717891216278,2.0013048995792815e-07,1.015354378353095e-06,0.028211556491442,1.3921426502080296,6.907667352783258,
2018,INTU,Brad Smith,26.0,Man,white,happy,0.0078040218795649,99.99219179153442,3.116729558154354e-08,8.501083371640486e-10,8.752210829649033e-12,99.9982833864351,0.0003141776767916,0.0013995416489335,1.0839598665264874e-05,1.4996492897794512e-11,1.91311555787178e-07,93.22490055709484,0.0001508974013533,0.0010178870677084,6.773920015926362,1.258584010389238,6.907667352783258,
2018,TXN,Brian Crutcher,42.0,Man,white,happy,0.0227130192797631,99.9772846698761,0.0001012443810665,0.0001379440454178,2.740847399822223e-06,99.7625291630591,0.058662127695277,0.1785613150747042,3.887185250008495e-09,1.2715816112829335e-16,7.750336750502502e-11,99.95061754886017,1.5647626350285318e-07,1.7118595562246157e-06,0.0493850006355345,0.92830516307836,1.2892122786208136,
2019,TXN,Brian Crutcher,42.0,Man,white,happy,0.1018914859741926,99.89810585975648,0.0131061386875009,0.003928329429169,0.0001593253992877,97.69648340982395,0.6179452602779555,1.6683701299583755,1.562813192659135e-11,2.838791066995988e-20,1.1296224117666074e-15,99.8933494091034,9.394106152693647e-10,4.268529529838361e-07,0.1066480996087193,1.388780683224519,1.2892122786208136,
2019,CTSH,Brian Humphries,30.0,Man,latino hispanic,neutral,0.0002078404122585,99.99979734420776,18.99963915348053,9.636873751878738,5.585223436355591,19.227465987205505,10.398979485034944,36.15181744098663,0.2827970078215003,0.0005995610990794,15.83205908536911,0.4517973866313696,2.855120599269867,0.0584550201892852,80.5191695690155,0.9833777725371644,0.9833777725371644,
2013,INTC,Brian Krzanich,38.0,Man,white,happy,0.5097849294543266,99.49021339416504,8.48866079650179e-05,5.95556912230677e-05,9.212201668162834e-07,99.70784187316896,0.1990015152841806,0.0930148409679532,1.262675841918688,4.995016995952135e-07,1.122724864360674,71.76997921108952,16.97927170744797,5.936572290846383,2.9287740354268594,1.30920042734178,2.6279426393457617,
2014,INTC,Brian Krzanich,43.0,Man,white,fear,0.0048567359044682,99.99514818191528,0.0013072256348735,0.0926153382075779,0.0001025230123731,68.54581645404198,28.656046310427566,2.704114814347912,0.7599815726280212,0.0015997888112906,55.20211458206177,0.464006420224905,43.080130219459534,0.0192411884199827,0.4729284904897213,1.442239740939381,2.6279426393457617,
2015,INTC,Brian Krzanich,50.0,Man,white,happy,0.0991411507129669,99.90085959434508,0.164361938368529,0.2093655057251453,0.0051337643526494,83.05464386940002,8.074000477790833,8.492491394281387,2.2520647801136464e-08,2.863560381599596e-17,5.629076642160725e-11,99.99971985815286,2.0764875432794662e-09,7.69565957115251e-16,0.0002829882928798,0.9778606345227008,2.6279426393457617,
2016,INTC,Brian Krzanich,52.0,Man,white,sad,0.0746201432775706,99.92538094520567,0.0251890553507018,0.0283559772090823,0.0005354425275898,95.56622478760627,2.091684317093153,2.28801495063394,5.1383547484874725,0.0011330231245665,10.680021345615389,0.2641657367348671,65.46379327774048,1.0019184090197086,17.450611293315887,1.087563809876621,2.6279426393457617,
2017,INTC,Brian Krzanich,36.0,Man,white,happy,0.0142273973324336,99.98576641082764,0.0146993243773341,0.0920500380150928,0.0018977556021649,67.9429092475284,27.199640607876702,4.748800575876167,1.1089385054674494e-05,1.304230501375514e-06,0.0014131626812741,99.02610182762146,0.0014812698282185,0.0555024540517479,0.9154836647212504,1.3087014215078816,2.6279426393457617,
2017,CDW,Christine A. Leahy,27.0,Woman,white,happy,93.86335015296936,6.136644631624222,0.0080645940475017,0.0222279339657051,0.0011034557904313,88.32055260661558,5.501331716855271,6.146723770899998,1.9590111640130669e-07,3.128022421102652e-13,5.3167762460620805e-09,99.98713731919082,6.174999219693008e-08,4.1191462038070936e-05,0.0128169965319563,1.3491672828872328,2.835516819620627,
2018,CDW,Christine A. Leahy,29.0,Man,white,happy,39.06974792480469,60.93025207519531,0.0080660252284497,0.0419235405820483,0.0016125143753722,83.3905508154959,6.49068245236173,10.067166988084733,6.336455840028066e-05,1.14019382824182e-07,0.0001278219542655,98.848557472229,0.0027008512915926,0.0004315715159464,1.1481218971312046,1.1797499629503816,2.835516819620627,
2019,CDW,Christine A. Leahy,28.0,Man,white,happy,8.282186090946198,91.7178213596344,1.093936152756214,2.648882567882538,0.4689326975494623,49.06800389289856,24.353331327438354,22.3669171333313,0.0218920005232318,0.0001280264502559,0.0630641688385851,99.34444435305066,0.5702078128358349,1.9834616027696674e-07,0.0002589146707246,1.7814615544484342,2.835516819620627,
2015,CSCO,Chuck Robbins,37.0,Man,latino hispanic,sad,0.050532747991383,99.94946718215942,4.577846080064774,5.738360807299614,0.9858869947493076,34.20915901660919,19.651217758655548,34.83752906322479,4.414519141373737,8.176938959725026,1.6122044936174758,33.95370734289797,34.789188529349744,3.1165953735595497,13.936841316599688,1.0061953261681615,2.0020001355218646,
2016,CSCO,Chuck Robbins,33.0,Man,middle eastern,sad,0.0650150119327008,99.93498921394348,1.918964202342284,7.1676444809224895,0.9060515630871988,26.742507621199348,36.129494674771706,27.135338016470552,2.1161857391110503,1.158825424745176e-05,18.375636242368,0.0221358596269926,74.56507531196328,0.8759821355928263,4.04497446387854,1.151337108107729,2.0020001355218646,
2017,CSCO,Chuck Robbins,29.0,Man,white,fear,0.1574400812387466,99.84256029129028,1.3149069622159004,1.2481885962188244,0.4250661004334688,57.69960284233093,11.018873751163484,28.29336524009705,2.2118328139185905,0.0659239070955663,49.8163253068924,42.99805164337158,1.5173228457570076,2.4664772674441338,0.9240631945431232,1.3126822739819048,2.0020001355218646,
2018,CSCO,Chuck Robbins,24.0,Man,white,happy,0.0010099055543832,99.99898672103882,0.1198443700559437,0.3682345617562532,0.0393589318264275,79.67790961265564,6.024010106921196,13.7706458568573,0.0002360337475693,4.995859725909213e-07,0.0002566242756074,99.163156747818,0.0218207307625561,0.0029340202672756,0.8115918375551701,1.1657163048392274,2.0020001355218646,
2019,CSCO,Chuck Robbins,23.0,Man,white,happy,0.0015791822079336,99.99842643737792,0.0757173272742973,0.1908160044925513,0.0183458101694768,83.00994533359679,4.895808839548161,11.809366900287086,5.833185682997906e-06,4.441889728874184e-09,9.936769155335962e-06,99.9226331803044,0.0009395652130927,0.0001240063363604,0.0762767707803969,1.129345466394424,2.0020001355218646,
2015,PYPL,Dan Schulman,37.0,Man,white,surprise,0.0373518327251076,99.96265172958374,1.2993766837607384e-05,1.888977975610088e-05,2.7888168993278254e-07,99.39820762862011,0.0513265696679246,0.5504361681900125,37.05060702863974,0.0199471262997166,2.777463363257847,0.0273408704668429,0.8539102549201402,59.123656697491214,0.1470764022440554,0.9861073730794804,2.941160553348292,
2016,PYPL,Dan Schulman,33.0,Man,white,happy,0.0879446568433195,99.91205334663393,1.3800769113004208,3.530280292034149,0.4293624777346849,46.74081802368164,18.13930720090866,29.780152440071102,0.1790080675450305,0.0008663651504121,0.0019765947668366,66.95796054351095,5.547654214361561,0.0003808709152151,27.31214924527104,1.0903315024543156,2.941160553348292,
2017,PYPL,Dan Schulman,36.0,Man,white,happy,0.0310086790705099,99.96899366378784,2.967456169426441,4.95586171746254,0.8614307269454002,35.05106568336487,25.10161399841309,31.062573194503784,0.001957176521927,4.860546016896944e-05,4.383701980640957e-05,96.88289202655648,0.0058103927935191,2.053763278862916e-05,3.109225446376151,1.8652140985485004,2.941160553348292,
2018,PYPL,Dan Schulman,35.0,Man,white,neutral,0.0338767509674653,99.96612071990968,0.2227066217486037,0.3136014054254535,0.0082672069236647,59.342209061515874,10.24807454634157,29.865141502925248,0.1478437450714409,3.5457966873764235e-05,0.7755380123853683,5.70187047123909,2.4146471172571182,0.19285335438326,90.76721668243408,1.1422166965593423,2.941160553348292,
2019,PYPL,Dan Schulman,44.0,Man,latino hispanic,happy,0.3514100797474384,99.6485948562622,5.532041564583778,9.934999793767927,1.2985852546989918,27.133986353874207,25.893625617027283,30.206766724586487,0.003170036143274,8.210380997297761e-05,0.0007111265404091,98.02823066711426,0.0242155219893902,2.255455155975028e-07,1.943589188158512,1.2839815188819594,2.941160553348292,
2017,JKHY,David Foss,,,,,,,,,,,,,,,,,,,,1.3334680374490686,1.6951059902721473,
2018,JKHY,David Foss,,,,,,,,,,,,,,,,,,,,1.093818706623273,1.6951059902721473,
2019,JKHY,David Foss,44.0,Man,white,angry,0.0219454610487446,99.97805953025818,18.11978220939636,7.938870787620544,4.325705021619797,32.30862319469452,15.140880644321442,22.166143357753757,78.2727863463418,2.2111625448164917e-05,1.3013361333207925,1.3801988431574292,12.03372856572526,0.0116461597585971,7.000274121728644,1.162167969879421,1.6951059902721473,
2010,SWKS,David J. Aldrich,,,,,,,,,,,,,,,,,,,,1.931848564168535,6.697394389465986,
2011,SWKS,David J. Aldrich,,,,,,,,,,,,,,,,,,,,0.5665384873852805,6.697394389465986,
2012,SWKS,David J. Aldrich,29.0,Man,white,fear,0.0328041525790467,99.96719360351562,0.2587432274594903,0.0486664212075993,0.0129170919535681,92.10755228996275,2.2103799507021904,5.36174476146698,25.53566985897185,0.0034312917252952,68.54208486770573,0.1985720122072682,1.1561276875582114,0.1553483355002599,4.408766176251629,1.251541072059436,6.697394389465986,
2013,SWKS,David J. Aldrich,,,,,,,,,,,,,,,,,,,,1.4068967562321175,6.697394389465986,
2014,SWKS,David J. Aldrich,29.0,Man,white,fear,0.0328041525790467,99.96719360351562,0.2587432274594903,0.0486664212075993,0.0129170919535681,92.10755228996275,2.2103799507021904,5.36174476146698,25.53566985897185,0.0034312917252952,68.54208486770573,0.1985720122072682,1.1561276875582114,0.1553483355002599,4.408766176251629,2.563532972597176,6.697394389465986,
2015,SWKS,David J. Aldrich,29.0,Man,white,fear,0.0328041525790467,99.96719360351562,0.2587432274594903,0.0486664212075993,0.0129170919535681,92.10755228996275,2.2103799507021904,5.36174476146698,25.53566985897185,0.0034312917252952,68.54208486770573,0.1985720122072682,1.1561276875582114,0.1553483355002599,4.408766176251629,1.0664203610454368,6.697394389465986,
2016,SWKS,David J. Aldrich,27.0,Man,white,happy,0.0452253792900592,99.95477795600893,30.61707019805908,3.9139196276664734,3.69986779987812,32.92300999164581,9.986373782157898,18.85975301265717,0.1053530955687165,1.0858954624382022e-05,0.1369161531329155,99.13341403007507,0.2929472597315907,0.2682521706447005,0.0631082861218601,0.9878535285242536,6.697394389465986,
2017,SWKS,David J. Aldrich,29.0,Man,white,fear,0.0328041525790467,99.96719360351562,0.2587432274594903,0.0486664212075993,0.0129170919535681,92.10755228996275,2.2103799507021904,5.36174476146698,25.53566985897185,0.0034312917252952,68.54208486770573,0.1985720122072682,1.1561276875582114,0.1553483355002599,4.408766176251629,1.286874364104679,6.697394389465986,
2018,STX,David Mosley,47.0,Man,white,happy,0.0339171790983527,99.9660849571228,1.91610436725006e-05,3.093832574684176e-05,1.5330236883310618e-07,99.9308407265449,0.0491594983229487,0.0199504688748437,2.044940572432097e-06,1.528558536527131e-12,6.287093956558465e-07,99.38190579414368,1.2402392712829167e-05,0.0004169137355347,0.617662351578474,0.97099713502401,1.568825820658051,
2019,STX,David Mosley,28.0,Man,white,happy,0.0724743935279548,99.9275267124176,3.942480585875441,0.9618758008628128,0.2979945269010035,70.2510749994427,8.393011731742414,16.153555672936957,1.941434648855521e-05,5.985004401321715e-14,1.6125755559476162e-05,93.23021133126088,8.38189969210014e-05,0.0009077513454852,6.768761978671669,1.6156853239523317,1.568825820658051,
2015,HPQ,Dion Weisler,28.0,Man,latino hispanic,happy,0.0064678002672735,99.9935269355774,22.80474427995017,13.04569846936446,11.348350208801056,8.702335799018837,5.538011629940466,38.560862965686674,0.0003304887741251,9.223188879303734e-08,0.7458679378032684,91.35724902153017,0.0184044023626483,0.0206585536943748,7.857493311166763,0.6671849281719084,1.2624816977749025,
2016,HPQ,Dion Weisler,28.0,Man,latino hispanic,happy,0.0051042930863332,99.99489784240724,15.56863784790039,12.43128776550293,11.431456357240677,11.621472239494324,7.872476428747177,41.07467234134674,0.0001598908738742,1.1543643124722893e-08,0.1960922265425324,88.2089912891388,0.0076606818765867,0.0127378298202529,11.574359238147736,1.3015290119833105,1.2624816977749025,
2017,HPQ,Dion Weisler,28.0,Man,latino hispanic,neutral,0.0076659169280901,99.99233484268188,5.754376173280249,3.373735599144435,1.4120597302651243,35.574161146531175,17.987344741066977,35.89832400669599,2.9979027807712555,0.0027081970983999,7.689589262008667,22.46526926755905,7.953719049692154,0.160372001118958,58.7304413318634,1.4569168644817796,1.2624816977749025,
2018,HPQ,Dion Weisler,39.0,Man,latino hispanic,sad,0.007352813554462,99.99264478683472,10.666808485984802,10.670673847198486,4.295983165502548,19.349512457847595,13.549965620040894,41.467055678367615,18.85886490345001,0.0170036306371912,16.88436269760132,0.0044342537876218,48.909178376197815,0.0451784522738307,15.2809739112854,0.9979073930769498,1.2624816977749025,
