Year,Ticker,CEO,Age,dominant_gender,dominant_race,dominant_emotion,Woman,Man,asian,indian,black,white,middle eastern,latino hispanic,angry,disgust,fear,happy,sad,surprise,neutral,Year_Cum_Ret_Overall,Tenure_Cum_Ret_Overall
2019,JKHY,David Foss,40,Man,asian,sad,0.016269496700260788,99.98372793197632,28.634631633758545,15.570488572120667,15.182973444461823,9.993921220302582,7.8622519969940186,22.755730152130127,11.40542687838398,8.052492966459212e-06,0.8169694846236092,0.02087529822908172,65.93867134316818,0.0010027350357909078,21.8170490046798,1.162167969879421,1.6951059902721473
2012,SWKS,David J. Aldrich,29,Man,white,fear,0.030902732396498322,99.96910095214844,0.3976395345312912,0.07696708445270843,0.023624813278227953,89.92883087052931,2.8022893157852513,6.770646510047136,17.683433868475692,0.0017700481912436257,77.90352369504885,0.24073561112009154,0.7966876942887671,0.3199443072519532,3.0539011667488616,1.251541072059436,6.697394389465986
2015,SWKS,David J. Aldrich,29,Man,white,fear,0.030902732396498322,99.96910095214844,0.3976395345312912,0.07696708445270843,0.023624813278227953,89.92883087052931,2.8022893157852513,6.770646510047136,17.683433868475692,0.0017700481912436257,77.90352369504885,0.24073561112009154,0.7966876942887671,0.3199443072519532,3.0539011667488616,1.0664203610454368,6.697394389465986
2016,SWKS,David J. Aldrich,27,Man,white,happy,0.026915283524431288,99.97308850288391,25.451451539993286,3.0773451551795006,2.7799297124147415,39.010074734687805,9.992891550064087,19.688300788402557,3.4207474440336227,0.00047218309191521257,3.483506664633751,90.65466523170471,1.9678683951497078,0.3210924565792084,0.1516452757641673,0.9878535285242536,6.697394389465986
2017,SWKS,David J. Aldrich,29,Man,white,fear,0.030902732396498322,99.96910095214844,0.3976395345312912,0.07696708445270843,0.023624813278227953,89.92883087052931,2.8022893157852513,6.770646510047136,17.683433868475692,0.0017700481912436257,77.90352369504885,0.24073561112009154,0.7966876942887671,0.3199443072519532,3.0539011667488616,1.286874364104679,6.697394389465986
2018,STX,David Mosley,44,Man,white,happy,0.026224085013382137,99.9737799167633,7.837546718292288e-05,0.00012524889143605833,7.676233870768101e-07,99.84790682792664,0.09698216454125941,0.054905033903196454,2.048609304381165e-07,2.0994086000791316e-14,1.1866712361839379e-07,99.95564817853548,1.6029751882730706e-06,3.2261656750597355e-05,0.044322676885223615,0.97099713502401,1.568825820658051
2019,STX,David Mosley,26,Man,white,happy,0.03343330463394523,99.966561794281,2.074447087943554,0.5070756655186415,0.17074091592803597,73.85482788085938,6.792884320020676,16.600023210048676,0.03368366561970599,3.908845269361489e-06,0.05037082028339151,84.17464902098763,0.1486270982066808,0.013331254146900522,15.579335758606883,1.6156853239523317,1.568825820658051
2015,HPQ,Dion Weisler,29,Man,latino hispanic,happy,0.0063925755966920406,99.99361038208008,15.740171074867249,11.942657083272934,10.982640087604523,13.468630611896515,9.533021599054337,38.33287954330444,0.010156046482734382,2.5610674470044614e-06,0.3540119621902704,76.00118517875671,0.04714077222160995,0.36557065322995186,23.221932351589203,0.6671849281719084,1.2624816977749025
2016,HPQ,Dion Weisler,28,Man,latino hispanic,happy,0.004915397948934697,99.99508857727051,15.3528231802968,12.35545573895642,11.444945507639112,11.58167857905371,7.826162317533769,41.43893914686908,0.0001536598347229301,1.0869904976118505e-08,0.19185448763892055,88.50777745246887,0.0072284929046873,0.012605093070305884,11.280377209186554,1.3015290119833105,1.2624816977749025
2017,HPQ,Dion Weisler,28,Man,latino hispanic,neutral,0.007599884702358395,99.99239444732666,6.270319223403931,3.562159091234207,1.5344290994107723,34.9086731672287,18.157750368118286,35.56666672229767,2.9163870836131025,0.002638635462904507,7.534914167816291,22.361239633634067,7.905360782465982,0.1608415719064517,59.11862010470749,1.4569168644817796,1.2624816977749025
2018,HPQ,Dion Weisler,41,Man,latino hispanic,fear,0.0021332803953555413,99.99786615371704,8.014337718486786,10.917623341083527,3.591889888048172,19.371038675308228,20.605914294719696,37.49919831752777,10.469603417492117,0.06360338099358266,54.72237793936598,0.04279748500700951,30.34569503937334,0.395179284076648,3.9607463902679916,0.9979073930769498,1.2624816977749025
